"","garrett_3","garrett_4","garrett_5","garrett_7","garrett_8","garrett_9","garrett_10","garrett_11","garrett_12","garrett_13","garrett_14","garrett_15","garrett_17","garrett_18","garrett_19","garrett_21","garrett_28","garrett_30","garrett_31","garrett_36","garrett_43","garrett_46","garrett_48","25617X10","25617X11","25617X16","25617X17","25617X18","25617X19","25617X20","25617X21","25617X9"
"Crossiella",0.000142786497537647,0,0,0.000243566198857187,0,0,0,0,0,0,0,0,0,0,0.000206140938559693,0.000104861153346853,0,7.12587719548276e-05,0,0,0.000222665574120916,0,0.00047885782830792,0,0,9.06802743501474e-05,0.000243572739558204,0.000151773763105664,0,2.32038068474898e-05,0.000115121421801364,0
"Actinomycetospora",0.000142786497537647,0,0,0,0,6.09705164873422e-05,0,0,0.000167918160718502,0,0,4.21531313664401e-05,0,0.000144587232369033,0,0.00031458346004056,0.000115781880830341,0,0,0,0,0,0,0,0,4.53401371750737e-05,0.000121786369779102,7.1670943688786e-05,0,4.64076136949796e-05,8.63410663510229e-05,0.000154901869665567
"Prauserella",0,0,0,0,0,6.09705164873422e-05,0,0,0,0,0,4.21531313664401e-05,0,0,5.15352346399233e-05,0,0,0,0,0,0.000445331148241833,0,0,0,0,4.53401371750737e-05,0.000255751376536114,0.000127883448542736,0,3.09384091299864e-05,9.35361552136082e-05,0
"Thermobispora",4.75954991792156e-05,0,0,0.000121783099428594,0,0,0,0,0,0,0,0,0,0.000144587232369033,0,0,0,0,0,0,0,0,0,0,0,1.51133790583579e-05,0.000121786369779102,9.69665708730634e-05,0,2.32038068474898e-05,0,0
"Catenulispora",0.000285572995075294,0,0,0.000243566198857187,0,0,0,0,0.000167918160718502,0,0,0,0,0,0,0,0.000231563761660683,0.000213776315864483,0.000273167693549555,0.00014982305896736,0,0,0.00011971445707698,0,0,0.000272040823050442,0.000560217300983869,0.000181285328153988,0,0.000131488238802442,0.000115121421801364,7.74509348327834e-05
"Candidatus Nanopelagicus",0,0,9.11197431881158e-05,0.000121783099428594,0,6.09705164873422e-05,0,3.08999136347414e-05,6.71672642874007e-05,0,0,4.21531313664401e-05,0,0,5.15352346399233e-05,0,0,0,0,0,0,0.000175769783768012,0,0,0,0.000113350342937684,7.91611403564163e-05,4.63753165045086e-05,0,7.7346022824966e-06,1.43901777251705e-05,0
"Epidermidibacterium",9.51909983584312e-05,0,0,0,0,0,0,6.17998272694828e-05,3.35836321437003e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77834476458947e-05,0.000213126147113429,0.0001124250097079,0,0.000146957443367435,7.19508886258524e-05,0
"Acidothermus",0,0,0,0,0,0,0,3.08999136347414e-05,0.000134334528574801,0,0,0,0.000170902192675132,0,0,0,0,7.12587719548276e-05,0,0,0,0,0.00035914337123094,0,0,0.000211587306817011,0.000103518414312237,4.07540660191136e-05,0,1.54692045649932e-05,6.47557997632672e-05,0
"Actinopolyspora",0,0,0,0,0,6.09705164873422e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00023942891415396,0,0,7.55668952917895e-06,0.000127875688268057,8.29134446595759e-05,0,3.09384091299864e-05,4.31705331755115e-05,0
"Fannyhessea",9.51909983584312e-05,0,0,0.000852481696000156,0,0.000243882065949369,0.000260995069803131,3.08999136347414e-05,0.00120901075717321,0.000430937893230828,0,0,0,0,0.00170066274311747,0,0.0013893825699641,0.000783846491503104,0.000136583846774777,0,0.000890662296483665,0.000351539567536024,0.00023942891415396,0,0,0.000770782331976253,0.000748986174141478,0.000497480667957456,0,0.000247507273039891,0.000100731244076193,0
"Paraconexibacter",4.75954991792156e-05,0,0,0.000365349298285781,0,0,0,0,6.71672642874007e-05,0.000215468946615414,0,4.21531313664401e-05,0,0,0,0,0,0,0.000409751540324332,0,0,0.000175769783768012,0.00011971445707698,0,0,7.55668952917895e-06,0.000365359109337306,0.000216418143687707,5.91693393950349e-05,0,5.03656220380967e-05,7.74509348327834e-05
"Actinomarinicola",0.000142786497537647,0,0,0,0,0.000121941032974684,0,0,0,0,0,0,0,0,0,0.000104861153346853,0,0,0,0,0,0.000351539567536024,0.00011971445707698,0,0,7.55668952917895e-06,0.000401895020271037,0.000144747199998921,0,1.54692045649932e-05,1.43901777251705e-05,7.74509348327834e-05
"Ilumatobacter",0,0,0,0.000121783099428594,0,0.000182911549462027,0,0,3.35836321437003e-05,0,0,0,0,0,0,0.000104861153346853,0,0,0,0.000299646117934719,0,0.000351539567536024,0.00035914337123094,0,0,0,0.00027401933200298,0.000205175642716917,7.39616742437937e-05,3.8673011412483e-05,2.8780355450341e-05,0
"Acidimicrobium",0,0,0,0,0,0,0,0,3.35836321437003e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51133790583579e-05,0.000133965006757012,9.69665708730634e-05,0,7.7346022824966e-06,2.8780355450341e-05,0
"Geminocystis",4.75954991792156e-05,0,0,0.000121783099428594,0,0.000182911549462027,0.000130497534901566,0,0.000100750896431101,0,0.000107896397878757,0,0,0.000144587232369033,0,0.000104861153346853,0,0,0,0,0.000445331148241833,0.000175769783768012,0.00023942891415396,0,0,0.000619648541392674,0.000182679554668653,0.000154584388348362,1.47923348487587e-05,7.7346022824966e-05,6.47557997632672e-05,0
"Oxynema",0,0,0,0.000243566198857187,0,0,0,3.08999136347414e-05,6.71672642874007e-05,0,0,0,0,0,0,0,0.000578909404151707,0,0,0,0,0,0,0,0,0.000136020411525221,0.000249662058047159,0.000366786594172022,0,0,7.19508886258524e-06,0
"Leptolyngbya",9.51909983584312e-05,0.000205530412335113,0,0.000121783099428594,0,6.09705164873422e-05,0.000130497534901566,6.17998272694828e-05,0.000134334528574801,0,0,0.00012645939409932,0,0,0,0.00031458346004056,0.000231563761660683,7.12587719548276e-05,0.000409751540324332,0.000449469176902079,0.0013359934447255,0.000175769783768012,0,0,0,0.00130730728854796,0.000724628900185657,0.000387866283492254,0.000177508018185105,0.000139222841084939,7.91459774884377e-05,0
"Anthocerotibacter",0,0,9.11197431881158e-05,0.000365349298285781,0,6.09705164873422e-05,0,3.08999136347414e-05,0.000134334528574801,0,0,0,0,0,0,0,0.000115781880830341,0,0.000273167693549555,0,0,0.000175769783768012,0.00011971445707698,0,0,0.000158690480112758,0.000213126147113429,7.7292194174181e-05,0,7.7346022824966e-06,3.59754443129262e-05,0
"Geitlerinema",9.51909983584312e-05,0,0,0,0,0,0,0,0,0.000215468946615414,0,0,0,0,0,0,0.000115781880830341,0,0.000136583846774777,0,0,0,0,0,0,6.80102057626105e-05,0.0002983766059588,0.000177069390289942,0.000221885022731381,4.64076136949796e-05,5.03656220380967e-05,0
"Thermostichus",0,0,0,0,0,0,0.000130497534901566,0,6.71672642874007e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000400504545046484,0.000140054325245967,0.000139125949513526,0,7.7346022824966e-06,0,0
"Mesoplasma",0,0,0,0.000121783099428594,0,0.000121941032974684,0.000260995069803131,0,0,0.000430937893230828,0,0,0,0,5.15352346399233e-05,0.000104861153346853,0.000115781880830341,0,0,0.000449469176902079,0.000222665574120916,0,0,0,0,0.00188161569276556,0.000438430931204767,0.000306358151454026,0,6.18768182599728e-05,7.91459774884377e-05,0
"Entomoplasma",0,0,0,0,0,0,0.000130497534901566,0,0,0,0,0,0,0,0,0,0.000115781880830341,0,0,0,0,0,0,0,0,0.000151133790583579,2.43572739558204e-05,1.96743766988824e-05,0,0,2.15852665877557e-05,0
"Williamsoniiplasma",0,0,0,0,0,0.000121941032974684,0,0,0,0,0.000107896397878757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000853905916797221,3.65359109337306e-05,0.000108209071843853,0,7.7346022824966e-06,0,0
"Candidatus Phytoplasma",0.000142786497537647,0,0,0.000365349298285781,0,0.000121941032974684,0.000130497534901566,0,0,0,0,0.000210765656832201,0,0,0.000103070469279847,0,0,0,0.000409751540324332,0,0,0,0,0,0,0.000377834476458947,0.000219215465602384,0.000174258765047244,0,2.32038068474898e-05,7.91459774884377e-05,7.74509348327834e-05
"Paracholeplasma",0,0,0,0.000121783099428594,0,0,0,3.08999136347414e-05,6.71672642874007e-05,0,0,4.21531313664401e-05,0,0,0,0,0.000115781880830341,0,0,0,0,0,0,0,0,0.00142065763148564,0.000158322280712833,0.000113830322329248,0,0,1.43901777251705e-05,0
"Mariniplasma",0,0,0,0.000121783099428594,0,0.000182911549462027,0.000260995069803131,0,0.000100750896431101,0.000215468946615414,0,4.21531313664401e-05,0,0,0,0,0.000231563761660683,0,0,0,0,0,0,0,0,0.000551638335630063,0.00028619796898089,0.00024592970873603,0,5.41422159774762e-05,3.59754443129262e-05,0
"Haploplasma",0,0,0,0,0,0.000121941032974684,0,0,0.000134334528574801,0,0,4.21531313664401e-05,0,0,0,0,0.000115781880830341,0,0,0,0.000445331148241833,0,0,0,0,0.000415617924104842,0.000243572739558204,0.00010118250873711,2.95846696975175e-05,3.8673011412483e-05,1.43901777251705e-05,0
"Mycoplasmoides",0,0,0,0.000121783099428594,0,0.000487764131898738,0.000130497534901566,0,3.35836321437003e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011971445707698,0,0,0.000136020411525221,0.00028619796898089,0.000147557825241618,0,1.54692045649932e-05,0,0
"Candidatus Xianfuyuplasma",0,0,0,0.000121783099428594,0,0,0,0,0.000100750896431101,0,0,4.21531313664401e-05,0,0.000144587232369033,0,0,0,0,0,0,0,0,0,0,0,0.000763225642447074,0.000176590236179698,0.000118046260193295,0,3.09384091299864e-05,5.03656220380967e-05,0
"Brevefilum",0,0,0,0.000121783099428594,0,0,0.000260995069803131,0,6.71672642874007e-05,0,0,0,0.000170902192675132,0,0,0,0.000810473165812389,7.12587719548276e-05,0,0,0,0.000175769783768012,0.0005985722853849,0,0,0.0004307313031632,0.000371448427826261,0.00024592970873603,0,3.09384091299864e-05,3.59754443129262e-05,0.000154901869665567
"Anaerolinea",4.75954991792156e-05,0,0,0.00243566198857187,0,0.000121941032974684,0,0,0.000100750896431101,0,0,0,0,0,0,0,0.00115781880830341,7.12587719548276e-05,0,0,0,0.000175769783768012,0.00011971445707698,0,0,0.000204030617287832,0.000304465924447755,0.000203770330095568,0,9.28152273899592e-05,0.000129511599526534,0
"Pelolinea",0,0,0,0.000852481696000156,0.00023000138000828,0,0.000260995069803131,0,0.000268669057149603,0,0,0.000252918788198641,0,0,0,0,0.000347345642491024,0.000142517543909655,0,0,0,0.00087884891884006,0.00011971445707698,0,0,0.000460958061279916,0.000347091153870441,0.000261388147570867,1.47923348487587e-05,6.96114205424694e-05,0.00013670668838912,7.74509348327834e-05
"Phototrophicus",0,0,0,0,0,0.000243882065949369,0,0,0,0.000215468946615414,0,0,0,0,0,0.000104861153346853,0.000694691284982048,0,0,0,0,0,0,0,0,0.000392947855517305,0.000219215465602384,7.02656310674372e-05,2.95846696975175e-05,6.18768182599728e-05,4.31705331755115e-05,0
"Thermoflexus",4.75954991792156e-05,0,0,0.000121783099428594,0,0.000182911549462027,0.000652487674507828,3.08999136347414e-05,3.35836321437003e-05,0.000430937893230828,0,0,0,0,5.15352346399233e-05,0,0.000231563761660683,0,0,0,0,0,0.00083800119953886,0,0,0.000423174613634021,0.00028619796898089,0.000150368450484316,2.95846696975175e-05,0.000139222841084939,0.000115121421801364,7.74509348327834e-05
"Thermobaculum",9.51909983584312e-05,0,0,0.000365349298285781,0,0.000243882065949369,0,0,0,0,0,0,0,0,5.15352346399233e-05,0,0,0,0,0.00014982305896736,0,0,0,0,0,0.000596978472805137,9.13397773343265e-05,8.85346951449709e-05,0,3.8673011412483e-05,0,0
"Oceanithermus",0,0,0,0,0,0.000365823098924053,0,0,6.71672642874007e-05,0,0,4.21531313664401e-05,0,0,5.15352346399233e-05,0.000209722306693707,0.000115781880830341,0,0,0,0,0,0.00011971445707698,0,0,0,0.000304465924447755,0.000206580955338266,0,4.64076136949796e-05,2.15852665877557e-05,0
"Allomeiothermus",4.75954991792156e-05,0,0,0.000121783099428594,0,6.09705164873422e-05,0.000260995069803131,3.08999136347414e-05,3.35836321437003e-05,0.000215468946615414,0,4.21531313664401e-05,0,0,5.15352346399233e-05,0.00031458346004056,0.000231563761660683,0,0,0,0,0.000351539567536024,0,0,0,7.55668952917895e-06,0.0002983766059588,0.000132099386406782,2.95846696975175e-05,3.09384091299864e-05,7.19508886258524e-06,0
"Capsulimonas",9.51909983584312e-05,0,0,0.000243566198857187,0,0.000121941032974684,0,0,3.35836321437003e-05,0,0,0,0,0,5.15352346399233e-05,0.000104861153346853,0.000347345642491024,0,0,0.00014982305896736,0,0,0.00023942891415396,0,0,0.000536524956571705,0.000761164811119388,0.000621148178636145,0,9.28152273899592e-05,0.00015109686611429,0
"Fimbriimonas",0.000380763993433725,0,0,0,0,0.000365823098924053,0,3.08999136347414e-05,3.35836321437003e-05,0.000215468946615414,0,4.21531313664401e-05,0,0,0,0,0,0,0,0,0,0.000175769783768012,0,0,0,3.02267581167158e-05,0.00106563073556714,0.000349922842715838,0,5.41422159774762e-05,4.31705331755115e-05,0
"Thermomicrobium",0,0,0,0,0,6.09705164873422e-05,0,3.08999136347414e-05,0,0.000215468946615414,0,0,0,0,0.000103070469279847,0.000209722306693707,0,0.000142517543909655,0,0,0,0.000175769783768012,0,0,0,1.51133790583579e-05,0.000182679554668653,0.000122262198057341,0,5.41422159774762e-05,2.15852665877557e-05,0
"Vulcanimicrobium",9.51909983584312e-05,0,0,0,0,0,0,0,3.35836321437003e-05,0,0,0,0,0,5.15352346399233e-05,0,0.000115781880830341,0,0,0,0.000222665574120916,0,0,0,0,0.000279597512579621,0.000207036828624473,9.27506330090172e-05,1.47923348487587e-05,8.50806251074626e-05,0.000107926332938779,0
"Mycetohabitans",4.75954991792156e-05,0,0,0.000243566198857187,0,0.000365823098924053,0,3.08999136347414e-05,0,0,0,0,0,0,5.15352346399233e-05,0,0.000115781880830341,0.000142517543909655,0.000273167693549555,0.000299646117934719,0,0,0,0,0,2.26700685875368e-05,0.000371448427826261,0.000185501266018034,0.000251469692428898,5.41422159774762e-05,2.15852665877557e-05,0
"Ephemeroptericola",0,0,0,0,0,0,0,3.08999136347414e-05,0,0,0,0,0,0,0,0.000104861153346853,0,0,0,0,0,0,0,0,0,6.80102057626105e-05,0.000219215465602384,0.000175664077668593,0,1.54692045649932e-05,7.19508886258524e-06,0
"Telluria",9.51909983584312e-05,0,0,0.000243566198857187,0.00023000138000828,6.09705164873422e-05,0,0,0,0,0,4.21531313664401e-05,0,0,0,0,0.000115781880830341,7.12587719548276e-05,0,0,0,0,0.00023942891415396,0,0,3.77834476458947e-05,0.000152232962223878,0.000132099386406782,0.000428977710614003,0.000108284431954952,0.000143901777251705,7.74509348327834e-05
"Duganella",0.000142786497537647,0,0,0.000608915497142969,0,0.000304852582436711,0,3.08999136347414e-05,0.000134334528574801,0.000646406839846241,0,0.000295071919565081,0,0,0.00030921140783954,0.000524305766734267,0.00104203692747307,0,0.000136583846774777,0.000449469176902079,0,0.000175769783768012,0.00011971445707698,0,0,0,0.000700271626229837,0.000518560357277687,0.000384600706067727,0.000247507273039891,0.000201462488152387,0
"Noviherbaspirillum",4.75954991792156e-05,0,0,0.00097426479542875,0,0.000243882065949369,0,0.000123599654538966,3.35836321437003e-05,0,0,8.43062627328803e-05,0,0,0.000103070469279847,0,0,0.000213776315864483,0.000136583846774777,0,0,0.000351539567536024,0.00011971445707698,0,0,9.82369638793263e-05,0.000194858191646563,8.85346951449709e-05,0.000384600706067727,4.64076136949796e-05,1.43901777251705e-05,0
"Glaciimonas",0,0,0,0,0,0.000182911549462027,0,0,0,0,0,0,0,0,5.15352346399233e-05,0,0,0,0,0,0,0,0,0,0,4.53401371750737e-05,4.87145479116408e-05,8.99400077663197e-05,0,1.54692045649932e-05,2.8780355450341e-05,0
"Serpentinimonas",4.75954991792156e-05,0,0,0.000730698596571562,0,0.00054873464838608,0.000260995069803131,3.08999136347414e-05,0,0,0.000107896397878757,8.43062627328803e-05,0,0,0.000103070469279847,0.000104861153346853,0.000694691284982048,0.000142517543909655,0.000273167693549555,0.000299646117934719,0,0,0.00011971445707698,0,0,8.31235848209684e-05,0.00032273387991462,0.000132099386406782,0.000606485728799108,0.000116019034237449,5.75607109006819e-05,0
"Simplicispira",4.75954991792156e-05,0,0,0.000365349298285781,0,0.000182911549462027,0.000391492604704697,0,0,0,0,0,0,0,0.000103070469279847,0,0.000231563761660683,0,0,0,0,0,0.00023942891415396,0,0,3.02267581167158e-05,0.000334912516892531,0.000133504699028131,1.47923348487587e-05,2.32038068474898e-05,5.03656220380967e-05,0
"Basilea",0,0,0,0,0,6.09705164873422e-05,0,9.26997409042242e-05,3.35836321437003e-05,0,0,0,0,0,0.000103070469279847,0,0,0.000142517543909655,0,0,0,0.000175769783768012,0,0,0,3.02267581167158e-05,1.21786369779102e-05,1.54584388348362e-05,1.47923348487587e-05,0,0,0
"Orrella",4.75954991792156e-05,0.000205530412335113,9.11197431881158e-05,0.00146139719314312,0.00023000138000828,0,0.000260995069803131,3.08999136347414e-05,3.35836321437003e-05,0.000646406839846241,0,4.21531313664401e-05,0,0,0,0.000209722306693707,0.000347345642491024,0.000285035087819311,0.000682919233873887,0.00014982305896736,0.000222665574120916,0.000175769783768012,0.00011971445707698,0,0,7.55668952917895e-05,0.00058457457493969,0.000422999099025972,0.00152361048942215,0.000224303466192401,5.75607109006819e-05,0
"Pigmentiphaga",9.51909983584312e-05,0,0,0.00146139719314312,0,0.000609705164873422,0,0.000154499568173707,0.000167918160718502,0,0,4.21531313664401e-05,0,0.000289174464738066,5.15352346399233e-05,0.000419444613387414,0.00104203692747307,0.000285035087819311,0.000273167693549555,0.000299646117934719,0.000890662296483665,0.000527309351304036,0.00011971445707698,0,0,0.000226700685875368,0.000700271626229837,0.00040332472232709,0.00106504810911063,0.000177895852497422,0.000194267399289802,0.000154901869665567
"Paralcaligenes",4.75954991792156e-05,0,0,0.000487132397714375,0,0.000121941032974684,0,3.08999136347414e-05,0,0.000215468946615414,0,4.21531313664401e-05,0,0,5.15352346399233e-05,0,0.000115781880830341,0,0,0,0,0.000351539567536024,0.00023942891415396,0,0,3.77834476458947e-05,0.000261840695025069,7.86975067955297e-05,0.000399393040916486,0.000139222841084939,0.000165487043839461,0
"Paenalcaligenes",0,0,0,0.00207031269028609,0,0.000121941032974684,0,0,0,0,0,0.00012645939409932,0,0,5.15352346399233e-05,0,0,0,0.000273167693549555,0,0.000445331148241833,0,0,0,0,4.53401371750737e-05,0.000109607732801192,0.000164421576697803,0.00257386626368402,6.18768182599728e-05,2.15852665877557e-05,7.74509348327834e-05
"Neopusillimonas",4.75954991792156e-05,0,0,0,0,6.09705164873422e-05,0,6.17998272694828e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000222665574120916,0,0,0,0,7.55668952917895e-06,9.74290958232816e-05,9.13453203876684e-05,0.000636070398496625,7.7346022824966e-06,0,0
"Rubrivivax",0,0,0,0.000487132397714375,0,0.000121941032974684,0,0,0,0,0,8.43062627328803e-05,0,0,0,0.000209722306693707,0.000463127523321365,0,0,0,0.000222665574120916,0,0.00035914337123094,0,0,0,0.000401895020271037,0.000168637514561849,0.000310639031823933,6.18768182599728e-05,7.19508886258524e-05,0
"Xylophilus",0,0,9.11197431881158e-05,0.000852481696000156,0,0.000121941032974684,0,0,0,0,0,4.21531313664401e-05,0,0.000144587232369033,0,0.000104861153346853,0.000578909404151707,7.12587719548276e-05,0,0,0,0.000175769783768012,0.00023942891415396,0,0,3.77834476458947e-05,0.00090730845485431,0.000345706904851791,0.000636070398496625,6.96114205424694e-05,7.19508886258524e-05,0.000154901869665567
"Thiomonas",0,0,0,0.000121783099428594,0,0.000182911549462027,0.000260995069803131,3.08999136347414e-05,0,0,0,4.21531313664401e-05,0,0,0,0.000104861153346853,0,0,0.000273167693549555,0,0,0.000175769783768012,0,0,0,7.55668952917895e-06,0.000200947510135518,0.000155989700969711,0.00035501603637021,7.7346022824966e-05,2.15852665877557e-05,7.74509348327834e-05
"Snodgrassella",0,0,0,0.000121783099428594,0,0.000243882065949369,0.000130497534901566,0.000154499568173707,0,0,0,4.21531313664401e-05,0,0,5.15352346399233e-05,0,0.000115781880830341,0,0.000136583846774777,0,0,0.000175769783768012,0,0,0,0.000370277786929768,0.00027401933200298,0.000238903145629287,0,7.7346022824966e-06,7.91459774884377e-05,0
"Wielerella",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011971445707698,0,0,0.000211587306817011,0.000243572739558204,0.000258577522328169,0,3.8673011412483e-05,7.91459774884377e-05,0
"Aquella",0,0,0,0,0,0.000182911549462027,0.000521990139606263,0,0,0,0,8.43062627328803e-05,0,0,0.000103070469279847,0,0.000115781880830341,0,0,0,0,0,0.00011971445707698,0,0,2.26700685875368e-05,7.91611403564163e-05,5.4807192232601e-05,1.47923348487587e-05,7.7346022824966e-06,0,7.74509348327834e-05
