"","garrett_67","garrett_53","garrett_47","garrett_50","garrett_60","garrett_76","garrett_35","garrett_34","garrett_95","garrett_49","garrett_39","garrett_85","25617X30","25617X31","25617X32","25617X37","25617X38","25617X39","25617X40","25617X41","25617X42"
"Nocardia",0.00402727809697686,0,0.0102567609149031,0.00423513467728274,0.0117006961914234,0.0861079219288175,0.00547840140247076,0,0,0,0.00682738326881456,0,0.0119617224880383,0.020947108550909,0.0276052449965493,0.000882799533881846,0.000721122643731762,0.000535184357631595,0.000345706327413524,0.00132641324594165,0.0123775506595466
"Prescottella",0,0,0,0,0,0,0.00182613380082359,0,0,0,0,0,0,0,0,0.000220699883470462,0,0,0,0,0.0023576286970565
"Mycobacterium",0.00536970412930248,0,0,0,0,0.3300803673938,0.00228266725102948,0,0.0129875752197065,0,0.0122892898838662,0.0339673913043478,0.0717703349282297,0.0284282187476622,0.041407867494824,0.00121384935908754,0.000600935536443135,0,0.000592639418423184,0.000378975213126186,0.0023576286970565
"Mycolicibacterium",0.00402727809697686,0.00322071564301588,0.0136756812198708,0.00423513467728274,0,1.01894374282434,0.00867413555391203,0,0.0108229793497554,0,0.00819285992257747,0.0679347826086956,0.299043062200957,0.504226827261166,0.496894409937888,0.00126902432995515,0.00288449057492705,0.00579783054100895,0.00266687738290433,0.00227385127875711,0.0789805613513928
"Mycobacteroides",0,0,0,0.00423513467728274,0,0,0.00273920070123538,0,0,0,0,0,0.0224282296650718,0.00897733223610384,0.0354924578527063,0.000496574737808538,0.000120187107288627,0.000445986964692996,0.000543252800221252,0.000757950426252371,0.00294703587132063
"Mycolicibacter",0.00134242603232562,0,0,0,0,0.0143513203214696,0.000456533450205897,0,0,0,0.00204821498064437,0,0,0,0,0.000165524912602846,0.000120187107288627,0,0.000148159854605796,0,0
"Mycolicibacillus",0,0,0,0,0,0.0143513203214696,0,0,0.00216459586995108,0,0,0,0,0,0,0,0.000480748429154508,0,0,0,0
"Lawsonella",0,0,0,0,0,0,0,0,0,0,0,0,0.0254186602870813,0.00448866611805192,0.0098590160701962,0.00915904516402415,0.00204318082390666,0,4.9386618201932e-05,0.000189487606563093,0.00294703587132063
"Gordonia",0.00268485206465124,0,0.00341892030496769,0,0.0058503480957117,0.258323765786452,0.00410880105185307,0,0.00216459586995108,0,0.00477916828817019,0.0113224637681159,0.0373803827751196,0.0987506545971422,0.139998028196786,0.00110349941735231,0.000841309751020389,0.00330030353872817,0.000444479563817388,0.000757950426252371,0.0182716224021879
"Tsukamurella",0.00134242603232562,0,0,0,0,0,0.000456533450205897,0,0.00216459586995108,0,0.000682738326881456,0,0.00149521531100478,0,0.0118308192842354,0.000110349941735231,0,0,9.8773236403864e-05,0,0
"Tomitella",0,0,0,0,0,0.0143513203214696,0.000456533450205897,0,0,0,0,0,0.00299043062200957,0,0.00197180321403924,0.000220699883470462,0,0,0,0.000189487606563093,0
"Segniliparus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110349941735231,0,0,4.9386618201932e-05,0,0
"Actinocatenispora",0.00134242603232562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110349941735231,0,0,4.9386618201932e-05,0,0
"Micromonospora",0.00536970412930248,0,0,0.00423513467728274,0.0058503480957117,0,0.00228266725102948,0,0.0108229793497554,0,0.00409642996128874,0.0113224637681159,0.0328947368421053,0.0403979950624673,0.00197180321403924,0.000496574737808538,0,0.000178394785877198,0.000444479563817388,0.000568462819689278,0
"Dactylosporangium",0.00134242603232562,0.00322071564301588,0,0,0,0,0.00410880105185307,0,0,0,0.00273095330752583,0,0.0134569377990431,0.00149622203935064,0,0.000331049825205692,0,0,4.9386618201932e-05,0.000189487606563093,0
"Actinoplanes",0.00268485206465124,0.00322071564301588,0,0,0,0.0143513203214696,0.00273920070123538,0,0,0,0.000682738326881456,0,0.00598086124401914,0.00149622203935064,0.00394360642807848,0.000717274621279,0.000240374214577254,0,9.8773236403864e-05,0.000189487606563093,0.00412585021984888
"Phytohabitans",0,0,0,0,0,0,0.000456533450205897,0,0,0,0.000682738326881456,0,0,0,0.00197180321403924,0.000110349941735231,0,0.000178394785877198,0,0,0
"Polymorphospora",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00591540964211772,5.51749708676154e-05,0,0.000356789571754397,0.000148159854605796,0,0
"Couchioplanes",0,0,0,0,0,0,0,0,0,0,0.00204821498064437,0,0,0.0134659983541558,0,0,0,0,0,0,0.000589407174264125
"Plantactinospora",0,0,0,0,0,0,0.000456533450205897,0,0.00432919173990216,0,0.000682738326881456,0,0,0,0,0,0,8.91973929385992e-05,0,0,0
"Streptomonospora",0,0,0,0,0,0,0.000456533450205897,0,0,0,0.00204821498064437,0,0,0,0,5.51749708676154e-05,0,0.000267592178815798,0,0,0
"Nocardiopsis",0,0,0.00341892030496769,0,0.0117006961914234,0,0.000913066900411793,0,0.00216459586995108,0,0.00204821498064437,0,0.0269138755980861,0,0.00394360642807848,0.000220699883470462,0.000480748429154508,0.000356789571754397,0.000148159854605796,0.000378975213126186,0.000589407174264125
"Thermobifida",0.00268485206465124,0,0,0,0,0,0.000913066900411793,0,0,0,0,0.0113224637681159,0,0,0,0.000220699883470462,0.000120187107288627,0,0,0,0
"Spiractinospora",0.00134242603232562,0,0,0,0,0,0.000456533450205897,0,0,0,0,0,0,0,0,5.51749708676154e-05,0,0,4.9386618201932e-05,0.000189487606563093,0
"Nonomuraea",0,0.00322071564301588,0,0,0,0.0143513203214696,0.00182613380082359,0,0.00216459586995108,0,0,0,0.00149521531100478,0.0104735542754545,0.0098590160701962,0.000331049825205692,0,0,4.9386618201932e-05,0.000189487606563093,0
"Streptosporangium",0,0,0,0,0,0,0.000456533450205897,0,0,0,0.00136547665376291,0,0,0,0,0.000110349941735231,0.000120187107288627,0,4.9386618201932e-05,0,0
"Microbispora",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000220699883470462,0.000120187107288627,0,0,0.000189487606563093,0.000589407174264125
"Actinoallomurus",0.00134242603232562,0,0,0,0,0,0,0,0,0,0,0,0,0.00149622203935064,0,0,0,0,0,0,0
"Actinomadura",0,0,0.00683784060993538,0,0,0,0.00136960035061769,0,0,0,0.00136547665376291,0.0113224637681159,0.0149521531100478,0,0.00197180321403924,0.000220699883470462,0,0,9.8773236403864e-05,0.000378975213126186,0
"Rothia",1.85389035064168,2.98882411671873,10.1883825088037,14.5858038285617,20.6634294740537,17.0350172215844,5.11819651025831,16.1002403020941,6.95484653015282,0,3.81992093890175,0.0339673913043478,0.337918660287081,0.392010174309868,6.29793946564133,0.853115399555069,4.02566715863256,6.66518598994389,6.85417119377334,18.546857442789,6.6638375122302
"Arthrobacter",0.00671213016162809,0.00966214692904763,0,0,0.0234013923828468,0.0574052812858783,0.0141525369563828,0,0.0151521710896576,0,0.0621291877462125,0,0.0239234449760766,0.020947108550909,0.0177462289263531,0.00303462339771885,0.00120187107288627,0.00205154003758778,0.00276565061930819,0.00435821495095113,0.014145772182339
"Pseudarthrobacter",0.00134242603232562,0.00322071564301588,0.00341892030496769,0,0,0,0.00502186795226486,0,0.00432919173990216,0,0.0143375048645106,0.0113224637681159,0,0.00448866611805192,0.00197180321403924,0.000882799533881846,0,0.000445986964692996,0.000543252800221252,0.000189487606563093,0.00117881434852825
"Micrococcus",0.00402727809697686,0.00644143128603176,0.00341892030496769,0,0,0.0143513203214696,0.00136960035061769,0,0.00216459586995108,0.294985250737463,0.0109238132301033,0.464221014492754,0.840311004784689,0.0403979950624673,0.100561963916001,0.000331049825205692,0.000721122643731762,0.000891973929385992,0.00049386618201932,0.00303180170500948,0.023576286970565
"Glutamicibacter",0,0,0,0.00423513467728274,0,0,0.00456533450205897,0,0.00432919173990216,0,0.00341369163440728,0,0.03438995215311,0.0104735542754545,0,0.000441399766940923,0.000480748429154508,0.000267592178815798,0.00024693309100966,0.00151590085250474,0
"Pseudoglutamicibacter",0,0,0,0,0,0,0,0,0.00216459586995108,0,0.00204821498064437,0,0,0,0,0,0.000721122643731762,0,4.9386618201932e-05,0,0
"Neomicrococcus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9386618201932e-05,0,0.000589407174264125
"Nesterenkonia",0,0,0,0,0,0,0.000456533450205897,0,0,0,0,0,0.00747607655502392,0,0,5.51749708676154e-05,0.000120187107288627,0,0,0,0
"Kocuria",0.00536970412930248,0,0.00341892030496769,0,0,0,0.00547840140247076,0,0,0,0.0116065515569848,0.0113224637681159,0.116626794258373,0.0224433305902596,0.0966183574879227,0.000275874854338077,0.000841309751020389,0.00330030353872817,0.00074079927302898,0.00132641324594165,0.0300597658874704
"Citricoccus",0.00134242603232562,0,0,0,0,0,0.00136960035061769,0,0,0,0.00477916828817019,0,0.00149521531100478,0,0.00394360642807848,0.000110349941735231,0.000120187107288627,8.91973929385992e-05,0.000543252800221252,0,0.00117881434852825
"Sinomonas",0,0,0,0,0,0,0.00136960035061769,0,0,0,0.000682738326881456,0,0,0.00299244407870128,0,5.51749708676154e-05,0.000120187107288627,0,0,0,0
"Paenarthrobacter",0,0.00322071564301588,0,0,0,0,0.000913066900411793,0,0,0,0.00136547665376291,0,0.00149521531100478,0,0,0.000165524912602846,0.000120187107288627,8.91973929385992e-05,0.000296319709211592,0.000189487606563093,0
"Cellulomonas",0.00268485206465124,0.00322071564301588,0.00683784060993538,0.00423513467728274,0.0058503480957117,0,0.013239470055971,0,0.00649378760985324,0,0.00955833657634039,0,0.03438995215311,0.00448866611805192,0.00394360642807848,0.000772449592146615,0.000120187107288627,8.91973929385992e-05,0.000839572509432844,0.000947438032815464,0.0100199219624901
"Oerskovia",0.00134242603232562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.51749708676154e-05,0,0,0,0,0
"Pseudactinotalea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110349941735231,0.000120187107288627,0,0,0,0
"Curtobacterium",0.00268485206465124,0,0,0,0.0117006961914234,0,0.00410880105185307,0,0.00216459586995108,0,0.00341369163440728,0,0.00747607655502392,0.0448866611805192,0.0335206546386671,0.000275874854338077,0.000721122643731762,0,0.000345706327413524,0.00113692563937856,0.00353644304558475
"Microbacterium",0.00939698222627933,0,0.0102567609149031,0.00423513467728274,0.0058503480957117,0.100459242250287,0.0273920070123538,0,0.00865838347980432,0,0.0204821498064437,0.0226449275362319,0.113636363636364,0.133163761502207,0.138026224982747,0.00320014831032169,0.00204318082390666,0.000981171322324591,0.00266687738290433,0.00397923973782495,0.0324173945845269
"Rathayibacter",0.00268485206465124,0,0.00683784060993538,0,0,0,0.00182613380082359,0,0,0,0.00136547665376291,0,0,0.00299244407870128,0.00197180321403924,0.000275874854338077,0.000120187107288627,0,4.9386618201932e-05,0.000378975213126186,0.00117881434852825
"Agromyces",0.00134242603232562,0,0,0,0,0.0287026406429392,0.00502186795226486,0,0,0,0.00477916828817019,0,0.020933014354067,0.00149622203935064,0.0236616385684709,0.000275874854338077,0.000120187107288627,0.000178394785877198,0.000148159854605796,0,0.00884110761396188
"Cryobacterium",0,0,0,0,0,0,0,0,0,0,0.00682738326881456,0,0,0.00149622203935064,0.00394360642807848,0.000110349941735231,0.000841309751020389,0,0.000148159854605796,0.000568462819689278,0
"Microcella",0,0,0.00341892030496769,0,0,0,0.00273920070123538,0,0,0,0.00273095330752583,0,0,0,0.00591540964211772,0.000165524912602846,0,0,4.9386618201932e-05,0,0.00294703587132063
"Clavibacter",0.00134242603232562,0,0,0,0,0.0143513203214696,0.000456533450205897,0,0,0,0.00204821498064437,0.0113224637681159,0,0.00149622203935064,0,5.51749708676154e-05,0,0.000178394785877198,0.000148159854605796,0.000189487606563093,0.00176822152279238
"Salinibacterium",0,0,0,0,0,0,0.000456533450205897,0,0.00432919173990216,0,0.00136547665376291,0,0,0,0.00788721285615696,0.000496574737808538,0,0,0.000296319709211592,0.000189487606563093,0
"Leifsonia",0.00268485206465124,0,0,0,0,0,0.000913066900411793,0,0,0,0.00204821498064437,0,0.00448564593301435,0,0.00197180321403924,0.000165524912602846,0,8.91973929385992e-05,4.9386618201932e-05,0.000757950426252371,0
